Subject,Session,Trial,Time,Trial_Start,Trial_End,Dots_Shown,Dots_Counted,Score,Dot_Width,Dot_Height,dl_x,dl_y
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,553,655
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,31,704
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,58,85
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1121,740
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,825,464
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1476,939
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1401,459
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1211,728
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,437,1011
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1283,1001
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,156,1015
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1695,360
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1690,978
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,338,896
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,26,55
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,888,467
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,412,375
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1302,330
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,528,159
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,649,328
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,31,488
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,66,622
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1105,417
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,196,828
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1416,206
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1240,812
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,498,220
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1143,528
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,245,803
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1058,491
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,317,50
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,773,733
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1477,248
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1368,405
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,759,558
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,557,616
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1520,835
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1685,1046
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,788,588
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,787,106
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1418,542
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1159,683
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,757,1022
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1363,519
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,92,969
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,378,885
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1086,262
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,629,550
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,858,610
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1642,896
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,26,569
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,967,731
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,963,395
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,44,347
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,215,140
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,809,816
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1551,782
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1453,852
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1069,995
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,507,789
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1706,272
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,523,833
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1556,124
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,932,304
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1009,167
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1450,124
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1174,542
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,714,320
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,865,137
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,299,1047
amanda,1,0,2.5,1522782958.191592,1522782960.693955,97,60,0.6185567010309279,12,12,1596,492
