pid	trial_id	TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePoint
0	117	1415.5	497.1207	539.8849	0	458.3136	538.5993	0	477.7172	539.242
0	117	1432.1	506.6882	543.9643	0	470.2446	530.0961	0	488.4664	537.030
0	117	1448.9	504.7572	557.3218	0	450.0750	523.5584	0	477.4161	540.440
0	117	1465.5	515.0031	534.5637	0	454.0004	537.7531	0	484.5018	536.158
0	117	1482.1	514.4854	545.0730	0	457.8240	524.9959	0	486.1547	535.034
0	117	1498.8	525.5432	534.9437	0	468.2315	520.9351	0	496.8873	527.939
0	117	1515.5	550.6463	524.0705	0	471.6132	527.9232	0	511.1298	525.996
0	117	1532.1	547.0129	539.4403	0	469.1112	528.2817	0	508.0621	533.861
0	117	1548.7	536.1001	533.5617	0	491.3019	522.1808	0	513.7010	527.871
0	117	1565.4	532.9352	555.9577	0	479.6437	510.6088	0	506.2895	533.283
0	117	1582.1	546.2959	554.3484	0	480.0615	505.1719	0	513.1787	529.760
0	117	1598.7	532.0814	533.8453	0	481.2707	520.0369	0	506.6760	526.941
0	117	1615.4	562.7679	537.4287	0	486.1454	513.3841	0	524.4566	525.406
0	117	1632.0	541.1192	542.0443	0	482.0609	512.1533	0	511.5900	527.098
0	117	1648.7	547.4786	544.7753	0	458.0073	495.1073	0	502.7430	519.941
0	117	1665.4	541.5484	523.0156	0	461.4712	519.7272	0	501.5098	521.371
0	117	1682.0	546.1467	538.2189	0	486.2488	520.7665	0	516.1977	529.492
0	117	1698.6	550.8693	531.0941	0	470.4940	518.4575	0	510.6816	524.775
0	117	1715.3	541.5853	545.0929	0	475.3273	528.9600	0	508.4563	537.026
0	117	1732.0	543.5729	556.4961	0	479.2846	521.1097	0	511.4288	538.802
0	117	1748.6	725.1885	579.3263	0	734.3114	568.2177	0	729.7499	573.772
0	117	1765.2	1021.0333	606.1104	0	1071.6997	556.7845	0	1046.3665	581.447
0	117	1782.0	1289.7135	580.4952	0	-1.0000	-1.0000	4	0.6717	0.483
0	117	1798.6	1388.0811	581.5498	0	-1.0000	-1.0000	4	0.7230	0.484
0	117	1815.2	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.000
0	117	1831.8	1404.1673	575.4879	0	1385.3313	538.9307	0	1394.7493	557.209
0	117	1848.6	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.000
0	117	1865.6	1410.3904	565.3989	0	1353.1243	539.4295	0	1381.7573	552.414
0	117	1882.2	1557.9052	533.0154	0	1387.4283	540.6607	0	1472.6667	536.838
0	117	1898.9	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.000
0	117	1915.5	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.000
0	117	1932.2	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.000
0	117	1948.8	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.000
0	117	1965.5	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.000
0	117	1982.2	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.000
0	117	1998.8	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.000
0	117	2015.5	1397.5820	513.4396	0	1375.1597	544.6782	0	1386.3708	529.058
0	117	2032.1	1404.8881	504.5537	0	1362.9692	520.9543	0	1383.9287	512.754
0	117	2048.7	1394.5207	506.7506	0	1371.4266	549.2880	0	1382.9736	528.019
0	117	2065.4	1291.4077	806.8838	0	1379.4673	571.7110	0	1335.4375	689.297
0	117	2082.1	1400.7414	502.1409	0	1371.5015	545.5608	0	1386.1215	523.850
0	117	2098.5	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.000
0	117	2115.2	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.000
0	117	2131.6	1379.2817	505.1839	0	1356.2603	563.2992	0	1367.7710	534.241
0	117	2148.3	1386.1161	514.1776	0	1365.5140	559.2969	0	1375.8150	536.737
0	117	2164.9	1385.2399	515.8775	0	1366.5090	565.5632	0	1375.8745	540.720
0	117	2181.6	1384.1825	501.1822	0	1367.1127	561.9378	0	1375.6476	531.560
0	117	2198.3	1401.7621	492.9591	0	1376.9659	552.5519	0	1389.3640	522.755
0	117	2214.9	1403.3971	514.2849	0	1371.9139	541.5815	0	1387.6555	527.933
0	117	2231.5	1507.6261	547.7795	0	1467.6645	573.6753	0	1487.6453	560.727
0	117	2248.2	1579.3023	589.5336	0	1547.1365	571.0568	0	1563.2194	580.295
0	117	2264.9	1593.9535	574.9299	0	1542.9716	573.1278	0	1568.4625	574.028
0	117	2281.5	1599.7726	587.3331	0	1561.4536	568.7607	0	1580.6131	578.046
0	117	2298.1	1590.8134	568.0918	0	1554.7119	576.2002	0	1572.7626	572.146
0	117	2314.9	1590.1058	568.6624	0	1538.4181	562.6066	0	1564.2619	565.634
0	117	2331.5	1578.0381	560.6363	0	1541.2833	571.3054	0	1559.6607	565.970
0	117	2348.1	1565.9431	539.4839	0	1541.2387	580.5451	0	1553.5909	560.014
0	117	2364.7	1589.8193	533.3019	0	1555.5176	573.8905	0	1572.6684	553.596
0	117	2381.5	1565.1792	531.5113	0	1545.2837	581.3615	0	1555.2315	556.436
0	117	2398.1	1586.7804	540.8726	0	1549.5305	582.0516	0	1568.1554	561.462
0	117	2414.7	1573.1019	533.4215	0	1550.4786	557.6906	0	1561.7902	545.556
0	117	2431.3	1575.5825	526.8604	0	1551.0461	577.9513	0	1563.3143	552.405
0	117	2448.1	1584.6950	539.8997	0	1560.7060	576.6496	0	1572.7005	558.274
0	117	2464.7	1597.7805	543.9922	0	1532.3287	565.8997	0	1565.0546	554.945
0	117	2481.3	1583.1815	542.1284	0	1545.9397	578.7737	0	1564.5606	560.451
0	118	0.0	978.6104	583.0931	0	956.2270	564.1041	0	967.4187	573.598
0	118	16.6	972.9521	569.8789	0	952.9271	574.4607	0	962.9396	572.169
0	118	33.2	968.5454	570.2232	0	962.8828	560.0837	0	965.7141	565.153
0	118	49.9	971.9578	592.0794	0	952.3897	575.2605	0	962.1738	583.670
0	118	66.6	976.8598	601.9723	0	953.6984	576.9132	0	965.2791	589.442
0	118	83.2	973.7763	588.8056	0	966.2093	577.9257	0	969.9928	583.365
0	118	99.9	990.0927	590.4561	0	961.2515	570.2855	0	975.6721	580.370
0	118	116.5	976.9808	604.5408	0	963.3149	568.8838	0	970.1479	586.712
0	118	133.2	984.8685	607.1119	0	950.0385	576.9216	0	967.4535	592.016
0	118	149.8	983.3985	600.6796	0	946.1934	562.1878	0	964.7959	581.433
0	118	166.5	987.8290	593.0700	0	950.6766	565.6308	0	969.2528	579.350
0	118	183.1	981.1444	585.3435	0	955.9450	569.9098	0	968.5447	577.626
0	118	199.8	974.9597	591.3836	0	955.4035	573.1914	0	965.1816	582.287
0	118	216.5	975.7889	587.4861	0	969.1378	571.0013	0	972.4633	579.243
0	118	233.1	967.3267	596.5043	0	971.1995	578.1998	0	969.2631	587.352
0	118	249.7	983.8556	587.0374	0	948.7344	582.9108	0	966.2950	584.974
0	118	266.5	989.2725	587.2406	0	949.8436	569.5082	0	969.5581	578.374
0	118	283.1	964.0749	593.1700	0	951.7909	558.9769	0	957.9329	576.073
0	118	299.7	981.7482	577.2421	0	963.7548	573.5766	0	972.7515	575.409
0	118	316.3	957.2933	583.2646	0	954.5053	577.0379	0	955.8993	580.151
0	118	333.1	969.4370	585.9100	0	957.1296	561.4693	0	963.2833	573.689
0	118	349.7	967.6286	589.8159	0	947.7063	583.4356	0	957.6674	586.625
0	118	366.3	950.1393	567.1643	0	934.7186	526.3536	0	942.4289	546.759
0	118	382.9	962.7628	546.6766	0	932.5793	528.3385	0	947.6710	537.507
0	118	399.7	961.5098	528.6334	0	929.1236	526.1140	0	945.3167	527.373
0	118	416.3	953.7069	536.7249	0	932.8822	516.6121	0	943.2945	526.668
0	118	432.9	956.7003	549.8429	0	947.5096	520.9671	0	952.1050	535.405
0	118	449.5	956.3880	541.8493	0	934.4820	520.3185	0	945.4350	531.083
0	118	466.3	937.6766	544.0697	0	933.2666	518.0617	0	935.4716	531.065
0	118	482.9	936.0244	533.8617	0	921.2472	518.1753	0	928.6358	526.018
0	118	499.5	958.4875	552.6425	0	932.1879	531.9262	0	945.3377	542.284
0	118	516.2	958.5148	537.1529	0	935.3977	525.3601	0	946.9563	531.256
0	118	532.9	962.1143	523.4330	0	1083.5334	494.5743	0	1022.8238	509.003
0	118	549.5	1286.4866	424.5697	0	1304.6979	372.5436	0	1295.5923	398.556
0	118	566.2	1380.9222	403.1624	0	1415.6979	303.3451	0	1398.3101	353.253
0	118	582.8	1392.6464	381.1740	0	1432.4540	306.8614	0	1412.5502	344.017
0	118	599.5	1393.9536	388.3269	0	1426.9659	290.1608	0	1410.4598	339.243
0	118	616.1	1401.6256	393.2325	0	1406.2060	296.7104	0	1403.9158	344.971
0	118	632.8	1395.1324	389.5847	0	1415.1220	301.4746	0	1405.1272	345.529
0	118	649.4	1392.6085	384.4266	0	1413.3367	310.0937	0	1402.9726	347.260
0	118	666.1	1400.6584	369.4194	0	1413.8492	302.9822	0	1407.2538	336.200
0	118	682.8	1386.4372	383.8401	0	1423.7901	298.8094	0	1405.1136	341.324
0	118	699.4	1365.8569	375.4319	0	1371.3197	400.5471	0	1368.5883	387.989
0	118	716.0	1374.0664	373.8951	0	1379.0040	384.4203	0	1376.5352	379.157
0	118	732.8	1397.2530	371.1521	0	1382.7337	391.0178	0	1389.9933	381.084
0	118	749.4	1382.1506	366.3633	0	1387.2032	387.7078	0	1384.6769	377.035
0	118	766.0	1381.3483	381.6655	0	1386.3913	388.5139	0	1383.8698	385.089
0	118	782.6	1390.0820	387.7778	0	1375.8419	394.9745	0	1382.9619	391.376
0	118	799.4	1386.2746	391.9595	0	1368.1401	389.4873	0	1377.2074	390.723
0	118	816.0	1382.1016	388.2083	0	1384.6247	398.3928	0	1383.3632	393.300
0	118	832.6	1383.9003	380.7361	0	1387.5824	394.3191	0	1385.7414	387.527
0	118	849.2	1391.8470	400.1332	0	1372.1580	391.3052	0	1382.0025	395.719
0	118	866.0	1385.0020	395.9257	0	1389.0059	383.2212	0	1387.0040	389.573
0	118	882.6	1376.4579	388.2832	0	1374.4964	385.1223	0	1375.4772	386.702
0	118	899.2	1390.2088	391.7676	0	1380.2192	404.5146	0	1385.2140	398.141
0	118	915.8	1376.8506	386.1218	0	1393.8595	395.2461	0	1385.3551	390.684
0	118	932.6	1379.2360	384.5483	0	1362.8521	406.2513	0	1371.0441	395.399
0	118	949.2	1387.0253	393.8561	0	1395.9024	394.9039	0	1391.4639	394.380
0	118	965.8	1386.0283	395.2932	0	1373.2318	393.1082	0	1379.6301	394.200
0	118	982.5	1436.2471	389.3148	0	1414.3532	406.8291	0	1425.3002	398.072
0	118	999.2	1532.4661	395.7131	0	1539.2195	408.3814	0	1535.8428	402.047
0	118	1015.8	1580.0253	400.2148	0	1568.8690	391.6255	0	1574.4472	395.920
0	118	1032.5	1566.7820	398.3474	0	1575.2355	389.5480	0	1571.0088	393.947
0	118	1049.1	1582.5200	385.3233	0	1563.9822	403.2212	0	1573.2511	394.272
0	118	1065.8	1581.5342	397.2695	0	1563.5639	398.8536	0	1572.5490	398.061
0	118	1082.4	1569.5553	403.0544	0	1578.3377	393.1146	0	1573.9465	398.084
0	118	1099.1	1577.3826	404.9445	0	1579.8084	405.7532	0	1578.5955	405.348
0	118	1115.7	1572.7106	391.3353	0	1558.1609	392.8576	0	1565.4357	392.096
0	118	1132.4	1576.3397	388.9339	0	1554.3778	388.8204	0	1565.3588	388.877
0	118	1149.1	1558.2713	385.5415	0	1550.2926	382.3398	0	1554.2819	383.940
0	118	1165.7	1575.2681	373.4867	0	1566.9340	401.8776	0	1571.1011	387.682
0	118	1182.3	1580.4172	382.8608	0	1591.0504	390.4583	0	1585.7338	386.659
0	118	1199.1	1577.4243	384.6069	0	1556.9910	391.8488	0	1567.2077	388.227
0	118	1215.7	1564.6956	376.9172	0	1560.8876	385.3646	0	1562.7916	381.140
0	118	1232.3	1568.7038	395.8556	0	1567.2338	401.6271	0	1567.9688	398.741
0	118	1248.9	1592.7822	378.7239	0	1559.2221	396.6097	0	1576.0022	387.666
0	118	1265.7	1561.9180	386.0972	0	1565.8038	408.8384	0	1563.8609	397.467
0	118	1282.3	1586.3498	388.9624	0	1557.2902	395.6241	0	1571.8200	392.293
0	118	1298.9	1493.4943	472.3723	0	1474.7315	478.6249	0	1484.1129	475.498
0	118	1315.5	1328.3183	535.4063	0	1310.7697	536.2810	0	1319.5440	535.843
0	118	1332.3	1290.3445	555.1536	0	1253.0243	562.9510	0	1271.6844	559.052
0	118	1348.9	1291.2248	561.5435	0	1256.0776	560.6366	0	1273.6512	561.090
0	118	1365.5	1295.4456	563.8513	0	1254.7993	584.9041	0	1275.1225	574.377
0	118	1382.1	1284.8665	564.4225	0	1253.8632	560.8662	0	1269.3649	562.644
0	118	1398.9	1278.0858	565.0158	0	1246.1043	565.8664	0	1262.0950	565.441
0	118	1415.5	1282.5894	570.2459	0	1255.3076	582.2597	0	1268.9485	576.252
0	118	1432.1	1269.3569	556.1902	0	1250.2915	577.1351	0	1259.8242	566.662
0	118	1448.8	1291.3420	579.4174	0	1209.9093	545.7822	0	1250.6256	562.599
0	118	1465.5	1283.8609	583.6080	0	1251.9178	571.0667	0	1267.8894	577.337
0	118	1482.1	1293.0859	566.9150	0	1216.8005	555.0003	0	1254.9432	560.957
0	118	1498.8	1297.5641	573.8851	0	1221.1971	566.9144	0	1259.3806	570.399
0	118	1515.4	1288.5578	566.0450	0	1266.8618	562.1958	0	1277.7098	564.120
0	118	1532.1	1270.5002	555.5222	0	1249.1604	553.4083	0	1259.8303	554.465
0	118	1548.7	1280.4480	563.4909	0	1260.9833	562.4792	0	1270.7156	562.985
0	118	1565.4	1288.5916	550.9933	0	1251.5888	562.0193	0	1270.0902	556.506
0	118	1582.0	1282.5730	564.4389	0	1248.6795	547.1686	0	1265.6263	555.803
0	118	1598.7	1278.3421	561.7569	0	1266.0415	565.8731	0	1272.1918	563.815
0	118	1615.4	1290.8196	560.0396	0	1244.4425	554.4480	0	1267.6311	557.243
0	118	1632.0	1292.3102	564.3024	0	1243.6465	561.1795	0	1267.9784	562.741
0	118	1648.6	1281.9144	558.4410	0	1258.6765	554.2274	0	1270.2955	556.334
0	118	1665.3	1286.2157	591.4822	0	1260.8861	555.0641	0	1273.5509	573.273
0	118	1682.0	1277.3884	565.3666	0	1255.7512	558.8682	0	1266.5698	562.117
0	118	1698.6	1291.0983	554.4285	0	1243.9314	558.2337	0	1267.5149	556.331
0	118	1715.2	1278.7186	556.7417	0	1257.1497	564.6982	0	1267.9341	560.720
0	118	1732.0	1298.0519	562.2588	0	1242.8509	548.3602	0	1270.4514	555.309
0	118	1748.6	1281.9634	572.0824	0	1249.7704	570.8960	0	1265.8669	571.489
0	118	1765.2	1285.9112	565.5024	0	1264.5823	579.1788	0	1275.2467	572.340
0	118	1781.8	1143.6717	581.8430	0	1126.8562	572.0569	0	1135.2639	576.949
0	118	1798.6	859.0714	607.2865	0	886.2415	587.5688	0	872.6565	597.427
0	118	1815.2	623.1565	637.6459	0	621.1688	613.4816	0	622.1627	625.563
0	118	1831.8	594.3367	646.9403	0	552.5981	648.4650	0	573.4674	647.702
0	118	1848.4	583.5831	657.3864	0	548.7225	633.7545	0	566.1528	645.570
0	118	1865.2	581.1717	649.4207	0	550.4543	649.4700	0	565.8130	649.445
0	118	1881.8	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.000
0	118	1898.4	608.7839	633.6631	0	546.7381	599.9431	0	577.7610	616.803
0	118	1915.1	609.8254	637.4902	0	557.5260	614.9133	0	583.6757	626.201
0	118	1931.8	627.6347	624.5217	0	542.8738	619.0113	0	585.2542	621.766
0	118	1948.4	629.2809	629.1716	0	568.0554	611.6899	0	598.6681	620.430
0	118	1965.0	623.7595	615.7942	0	563.1758	592.5865	0	593.4676	604.190
0	118	1981.7	629.5554	640.6823	0	546.4475	594.0388	0	588.0015	617.360
0	118	1998.4	628.1991	629.2171	0	574.1890	586.9271	0	601.1940	608.072
0	118	2015.0	559.5405	606.1768	0	500.4459	596.3265	0	529.9932	601.251
0	118	2031.7	524.5484	533.1290	0	451.1735	530.7721	0	487.8610	531.950
0	118	2048.3	500.5998	540.0995	0	446.8162	486.8721	0	473.7080	513.485
0	118	2065.0	514.5144	515.3380	0	457.3368	502.0990	0	485.9256	508.718
0	118	2081.7	516.5980	542.4962	0	432.3088	509.5179	0	474.4534	526.007
0	118	2098.3	515.5136	531.6810	0	453.0200	510.2840	0	484.2668	520.982
0	118	2114.9	517.3635	521.8460	0	458.9603	501.4214	0	488.1619	511.633
0	118	2131.6	519.7111	536.1598	0	467.9858	500.4601	0	493.8485	518.309
0	118	2148.3	519.1325	547.6060	0	448.7184	501.0035	0	483.9255	524.304
0	118	2164.9	510.9094	520.2089	0	457.6898	486.0761	0	484.2996	503.142
0	118	2181.5	524.5361	519.5191	0	445.9376	500.6334	0	485.2368	510.076
0	118	2198.3	527.7296	521.6985	0	453.4458	489.5606	0	490.5877	505.629
0	118	2214.9	514.7965	530.5331	0	445.0712	503.8365	0	479.9338	517.184
0	118	2231.5	524.6514	538.2342	0	453.8409	505.2675	0	489.2462	521.750
0	118	2248.1	514.8164	522.2444	0	456.9449	493.0813	0	485.8806	507.662
0	118	2264.9	534.8717	513.0954	0	447.7365	499.8479	0	491.3041	506.471
0	118	2281.5	523.4835	531.5577	0	448.1999	494.8576	0	485.8417	513.207
0	118	2298.1	503.5137	524.9508	0	454.1626	502.7165	0	478.8381	513.833
0	118	2314.7	513.4134	519.6859	0	453.0164	516.4697	0	483.2149	518.077
0	118	2331.5	520.5379	529.2494	0	445.8166	505.8591	0	483.1772	517.554
0	118	2348.1	521.4273	521.5033	0	436.6317	492.0188	0	479.0295	506.761
0	118	2364.7	511.2738	539.2535	0	444.3023	500.9020	0	477.7881	520.077
0	118	2381.4	518.2503	511.3783	0	439.3753	494.3807	0	478.8128	502.879
0	118	2398.1	503.8696	523.9830	0	441.7088	506.0763	0	472.7892	515.029
0	118	2414.7	506.9295	527.3117	0	452.1947	504.8366	0	479.5621	516.074
0	118	2431.3	503.9388	531.4074	0	432.5179	512.6171	0	468.2283	522.012
0	118	2448.0	511.8597	530.5540	0	441.9918	512.2579	0	476.9257	521.405
0	118	2464.7	508.8312	539.2281	0	441.4853	485.3924	0	475.1582	512.310
0	118	2481.3	510.8576	524.2184	0	455.4898	508.3702	0	483.1737	516.294
0	119	0.0	962.5401	609.3292	0	965.1657	581.6689	0	963.8529	595.499
0	119	16.6	987.1622	589.9340	0	941.6264	600.1113	0	964.3943	595.022
0	119	33.4	961.1221	628.2752	0	945.7470	590.8602	0	953.4345	609.567
0	119	50.0	967.0647	611.3477	0	951.1644	590.7893	0	959.1146	601.068
0	119	66.6	976.2797	609.3510	0	949.3199	582.2818	0	962.7998	595.816
0	119	83.2	962.4668	616.2992	0	951.2370	596.0187	0	956.8519	606.159
0	119	100.0	958.9133	609.4931	0	953.5262	580.6042	0	956.2197	595.048
0	119	116.6	966.9431	628.8508	0	943.6053	580.3026	0	955.2742	604.576
0	119	133.2	959.4974	619.2796	0	957.2871	578.2046	0	958.3923	598.742
0	119	149.8	970.6089	606.7756	0	952.9303	582.6273	0	961.7696	594.701
0	119	166.6	987.8168	603.9972	0	932.9599	579.9249	0	960.3884	591.961
0	119	183.2	975.2565	609.2364	0	958.8733	577.1352	0	967.0649	593.185
0	119	199.8	967.5282	608.4285	0	953.1486	591.1125	0	960.3384	599.770
0	119	216.5	967.2966	608.6685	0	967.6651	584.1739	0	967.4809	596.421
0	119	233.2	968.6302	615.8590	0	948.5354	588.9590	0	958.5828	602.409
0	119	249.8	971.2372	603.8355	0	938.7655	577.6588	0	955.0013	590.747
0	119	266.5	976.0940	597.2692	0	945.4918	571.6763	0	960.7929	584.472
0	119	283.1	977.5896	606.4302	0	933.7984	583.4735	0	955.6940	594.951
0	119	299.8	970.5200	613.0973	0	953.3306	582.0668	0	961.9253	597.582
0	119	316.4	958.3601	612.1835	0	954.1278	575.6711	0	956.2440	593.927
0	119	333.1	975.0304	605.8352	0	953.9875	580.5897	0	964.5090	593.212
0	119	349.7	979.1605	597.3476	0	949.6566	589.7304	0	964.4086	593.539
0	119	366.4	964.2218	599.5002	0	942.2774	580.8807	0	953.2496	590.190
0	119	383.1	970.0794	606.0389	0	938.1783	576.2320	0	954.1289	591.135
0	119	399.7	974.3351	615.3007	0	946.9526	582.4297	0	960.6438	598.865
0	119	416.3	970.4145	609.5668	0	953.4492	574.6666	0	961.9319	592.116
0	119	433.1	976.1234	619.4399	0	944.0151	589.5210	0	960.0692	604.480
0	119	449.7	972.6427	609.2292	0	953.7600	577.5882	0	963.2013	593.408
0	119	466.3	963.1993	611.2102	0	956.4857	586.0935	0	959.8425	598.651
0	119	482.9	969.4447	652.4720	0	956.2675	570.7051	0	962.8561	611.588
0	119	499.7	947.6054	578.0636	0	931.3239	535.2713	0	939.4646	556.667
0	119	516.3	924.7760	551.6067	0	928.3758	527.7993	0	926.5759	539.703
0	119	532.9	939.6216	547.9497	0	920.7889	517.2602	0	930.2052	532.605
0	119	549.5	947.8334	535.4611	0	922.3234	535.5317	0	935.0784	535.496
0	119	566.3	939.0128	541.2275	0	919.5829	521.7606	0	929.2979	531.494
0	119	582.9	939.3874	547.9410	0	934.6697	513.5604	0	937.0286	530.750
0	119	599.5	949.5198	555.6659	0	925.1198	499.7862	0	937.3198	527.726
0	119	616.2	946.0002	546.6975	0	919.3716	516.9052	0	932.6859	531.801
0	119	632.9	937.0295	540.7043	0	916.2445	515.8852	0	926.6370	528.294
0	119	649.5	947.6258	539.4231	0	935.2269	516.0490	0	941.4264	527.736
0	119	666.1	959.7185	542.8049	0	921.8995	530.0645	0	940.8090	536.434
0	119	682.8	951.2019	545.2515	0	919.6081	519.3016	0	935.4050	532.276
0	119	699.5	952.9402	550.1553	0	917.9288	516.1786	0	935.4345	533.167
0	119	716.1	948.3143	546.7953	0	918.2342	521.2651	0	933.2743	534.030
0	119	732.8	951.8379	537.0664	0	911.6583	529.1606	0	931.7481	533.113
0	119	749.4	953.5073	538.8123	0	918.5910	525.9018	0	936.0492	532.357
0	119	766.1	952.4820	545.9658	0	924.6266	528.9126	0	938.5543	537.439
0	119	782.7	946.9543	554.2875	0	925.6969	525.9144	0	936.3256	540.101
0	119	799.4	944.4998	563.1995	0	929.1918	531.2791	0	936.8458	547.239
0	119	816.0	938.1879	543.6378	0	931.7621	512.1415	0	934.9750	527.889
0	119	832.7	946.0514	539.9677	0	905.5140	524.6791	0	925.7827	532.323
0	119	849.4	940.1230	545.7527	0	923.9443	527.4719	0	932.0337	536.612
0	119	866.0	939.1875	543.1144	0	921.4699	512.3253	0	930.3287	527.719
0	119	882.6	937.4811	528.2383	0	924.5426	520.7320	0	931.0118	524.485
0	119	899.4	932.8624	544.3847	0	920.4684	518.3783	0	926.6654	531.381
0	119	916.0	950.7837	553.4531	0	924.0568	521.6050	0	937.4203	537.529
0	119	932.6	946.1036	530.0364	0	925.1216	511.6859	0	935.6126	520.861
0	119	949.2	939.9101	544.4724	0	922.1960	521.0627	0	931.0531	532.767
0	119	966.0	946.7165	549.0244	0	916.3426	516.4055	0	931.5295	532.714
0	119	982.6	952.4513	552.3872	0	942.8461	529.6786	0	947.6487	541.032
0	119	999.2	1075.4931	674.7646	0	1042.2694	641.9062	0	1058.8813	658.335
0	119	1015.8	1216.0662	736.1282	0	1198.3712	747.4548	0	1207.2187	741.791
0	119	1032.6	1205.2101	738.5892	0	1210.3711	735.7076	0	1207.7906	737.148
0	119	1049.2	1202.7671	683.7765	0	1185.4314	723.7254	0	1194.0992	703.750
0	119	1065.8	1192.7252	743.9721	0	1187.7657	726.5906	0	1190.2454	735.281
0	119	1082.4	1210.4631	740.3829	0	1183.7075	725.5652	0	1197.0853	732.974
0	119	1099.2	1199.2403	728.5448	0	1176.5115	741.6462	0	1187.8759	735.095
0	119	1115.8	1188.5455	730.0812	0	1176.3331	740.7747	0	1182.4393	735.428
0	119	1132.4	1209.7961	738.6907	0	1183.1269	734.5721	0	1196.4615	736.631
0	119	1149.1	1218.3148	757.3714	0	1175.7810	745.2480	0	1197.0479	751.309
0	119	1165.8	1192.4035	731.4197	0	1166.6682	727.9632	0	1179.5359	729.691
0	119	1182.4	1217.5636	771.5290	0	1189.1532	715.7252	0	1203.3584	743.627
0	119	1199.1	1203.0664	730.2044	0	1171.6857	719.0888	0	1187.3760	724.646
0	119	1215.7	1208.3839	738.5202	0	1182.0888	719.8992	0	1195.2364	729.209
0	119	1232.4	1205.0151	744.3354	0	1180.8166	732.5968	0	1192.9159	738.466
0	119	1249.0	1221.3531	765.3976	0	1191.4318	744.0182	0	1206.3924	754.707
0	119	1265.7	1343.4780	792.9443	0	1345.9822	795.9786	0	1344.7301	794.461
0	119	1282.3	1496.6658	848.5106	0	1501.1907	799.5458	0	1498.9282	824.028
0	119	1299.0	1495.2826	839.3864	0	1486.6070	814.2301	0	1490.9448	826.808
0	119	1315.7	1502.5420	835.9434	0	1489.1816	817.8202	0	1495.8618	826.881
0	119	1332.3	1513.9536	815.1350	0	1488.9358	811.2162	0	1501.4447	813.175
0	119	1348.9	1505.6444	828.9290	0	1490.2177	816.6111	0	1497.9311	822.770
0	119	1365.7	1489.2755	800.8050	0	1479.6937	828.4698	0	1484.4846	814.637
0	119	1382.3	1500.1384	831.0768	0	1492.2039	813.9744	0	1496.1711	822.525
0	119	1398.9	1491.1238	842.4013	0	1472.0947	836.5482	0	1481.6092	839.474
0	119	1415.5	1510.8174	835.0188	0	1494.4488	814.1909	0	1502.6331	824.604
0	119	1432.3	1506.5970	852.4107	0	1476.8000	815.1259	0	1491.6985	833.768
0	119	1448.9	1533.6222	859.0959	0	1485.2698	832.0997	0	1509.4460	845.597
0	119	1465.5	1490.7331	832.2362	0	1472.6250	827.5819	0	1481.6791	829.909
0	119	1482.1	1503.4914	858.8732	0	1493.3402	841.1332	0	1498.4158	850.003
0	119	1498.9	1514.1282	845.0563	0	1482.3211	828.3367	0	1498.2247	836.696
0	119	1515.5	1516.8372	852.8297	0	1481.3160	833.2426	0	1499.0766	843.036
0	119	1532.1	1563.4981	750.6228	0	1539.0952	742.3959	0	1551.2966	746.509
0	119	1548.7	1626.5397	602.5405	0	1620.7289	571.6538	0	1623.6343	587.097
0	119	1565.5	1597.4796	473.8941	0	1615.8824	505.6072	0	1606.6810	489.750
0	119	1582.1	1623.8008	483.7899	0	1627.4787	500.1981	0	1625.6398	491.994
0	119	1598.7	1615.3786	478.2177	0	1617.2449	518.5702	0	1616.3117	498.393
0	119	1615.4	1613.8646	473.2197	0	1619.5711	501.8004	0	1616.7178	487.510
0	119	1632.1	1613.9889	465.4004	0	1611.6640	526.0265	0	1612.8264	495.713
0	119	1648.7	1620.3131	481.0685	0	1621.3243	507.7040	0	1620.8187	494.386
0	119	1665.3	1616.2130	484.2512	0	1620.3813	505.1753	0	1618.2971	494.713
0	119	1682.0	1613.2523	482.9487	0	1614.4654	498.5428	0	1613.8588	490.745
0	119	1698.7	1618.4542	490.6146	0	1620.0554	513.6553	0	1619.2548	502.134
0	119	1715.3	1620.3922	494.6333	0	1614.9241	512.0119	0	1617.6581	503.322
0	119	1732.0	1617.0485	492.7503	0	1618.5867	503.1572	0	1617.8176	497.953
0	119	1748.6	1619.6692	497.1826	0	1611.0123	497.7592	0	1615.3407	497.470
