pid	trial_id	Subject	Session	Trial	Time	Trial_Start	Trial_End	Dots_Shown	Dots_Counted	Score	Dot_Width	Dot_Height	dl_x	dl_y
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	218	164
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1247	276
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1336	295
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	426	813
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	979	78
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	648	704
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1613	580
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1208	502
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	741	936
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	896	312
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1541	329
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1655	878
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1008	782
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	384	290
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	615	49
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1121	717
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	905	905
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1548	561
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1096	211
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	157	184
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1697	944
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	640	66
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1068	457
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1355	629
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	207	407
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1058	792
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	458	830
