pid	trial_id	TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePoint
0	17	899.2	694.7286	790.7728	0	709.0035	818.7191	0	701.8661	804.745
0	17	915.8	711.2659	812.1398	0	698.2136	823.2164	0	704.7397	817.678
0	17	932.6	679.0014	827.9531	0	699.4349	825.1060	0	689.2181	826.529
0	17	949.2	698.7207	831.3068	0	698.5223	825.3065	0	698.6215	828.306
0	17	965.8	698.9125	811.2584	0	698.6257	825.1015	0	698.7691	818.180
0	17	982.4	562.1370	834.2580	0	603.9115	847.2709	0	583.0242	840.764
0	18	0.0	937.7932	565.7180	0	946.8599	584.2521	0	942.3265	574.985
0	18	16.6	937.1317	580.0092	0	951.4234	590.5175	0	944.2776	585.263
0	18	33.2	936.6689	576.0788	0	956.8214	588.5916	0	946.7451	582.335
0	18	49.9	925.4847	578.4801	0	949.2928	593.0675	0	937.3887	585.773
0	18	66.6	936.5863	580.0981	0	952.8687	591.3504	0	944.7275	585.724
0	18	83.2	940.1268	578.0910	0	942.9238	589.1524	0	941.5253	583.621
0	18	99.9	919.6456	600.4767	0	940.2997	582.8631	0	929.9727	591.669
0	18	116.5	925.8443	592.0313	0	936.8778	582.9175	0	931.3611	587.474
0	18	133.2	938.1418	594.3127	0	946.4482	573.6586	0	942.2950	583.985
0	18	149.8	934.7340	592.5219	0	952.3616	576.5892	0	943.5478	584.555
0	18	166.5	934.3978	586.2175	0	962.5744	574.5846	0	948.4861	580.401
0	18	183.1	924.7745	588.7743	0	952.7534	576.5753	0	938.7639	582.674
0	18	199.8	933.6065	593.1695	0	938.2700	580.6737	0	935.9383	586.921
0	18	216.4	896.8267	607.3291	0	913.9976	591.8286	0	905.4122	599.578
0	18	233.1	726.1269	578.3858	0	747.9611	609.3000	0	737.0440	593.842
0	18	249.7	714.0948	585.4936	0	741.8735	617.1291	0	727.9842	601.311
0	18	266.4	704.7642	586.2348	0	725.5505	606.4191	0	715.1574	596.326
0	18	283.1	707.1480	593.4673	0	727.7024	610.1474	0	717.4252	601.807
0	18	299.7	710.9143	603.4711	0	725.8662	608.7980	0	718.3902	606.134
0	18	316.3	706.9495	613.3152	0	728.7680	610.4465	0	717.8588	611.880
0	18	333.0	713.5947	592.9645	0	723.2135	616.2935	0	718.4041	604.629
0	18	349.7	704.3304	597.8275	0	721.0090	617.0585	0	712.6697	607.443
0	18	366.3	702.4483	594.7889	0	727.4016	609.4138	0	714.9250	602.101
0	18	382.9	711.8295	593.4226	0	721.7142	606.8230	0	716.7719	600.122
0	18	399.7	720.8951	609.1423	0	730.3177	602.8032	0	725.6064	605.972
0	18	416.3	613.8525	624.2899	0	623.4913	617.2481	0	618.6719	620.769
0	18	432.9	593.0700	635.8075	0	598.6981	648.1985	0	595.8841	642.003
0	18	449.5	583.7207	635.5677	0	612.0356	643.1077	0	597.8781	639.337
0	18	466.3	592.9475	635.6465	0	593.3346	638.2470	0	593.1410	636.946
0	18	482.9	578.7120	644.2727	0	598.7214	640.2334	0	588.7167	642.253
0	18	499.5	577.2830	638.5150	0	600.7073	636.0262	0	588.9951	637.270
0	18	516.1	583.2318	652.3290	0	602.6488	639.7320	0	592.9403	646.030
0	18	532.9	582.9989	645.4334	0	594.6004	639.2827	0	588.7997	642.358
0	18	549.5	586.6363	643.3224	0	584.1321	632.6100	0	585.3842	637.966
0	18	566.1	474.4171	669.0245	0	477.0779	672.8042	0	475.7475	670.914
0	18	582.7	455.6357	675.4952	0	485.6332	670.5708	0	470.6344	673.033
0	18	599.5	445.4409	680.8748	0	468.6067	662.1141	0	457.0238	671.494
0	18	616.1	446.8531	679.7380	0	472.2751	670.4015	0	459.5641	675.069
0	18	632.7	452.0051	683.5562	0	463.9006	669.8500	0	457.9529	676.703
0	18	649.4	451.8442	662.8757	0	472.0507	667.3777	0	461.9474	665.126
0	18	666.1	450.4845	671.1022	0	474.3313	679.7003	0	462.4079	675.401
0	18	682.7	444.0264	669.6347	0	471.9814	680.2920	0	458.0039	674.963
0	18	699.3	451.5279	671.5282	0	458.4662	668.9792	0	454.9970	670.253
0	18	716.0	445.7036	657.1851	0	465.8576	679.7823	0	455.7806	668.483
0	18	732.7	454.8002	661.0022	0	469.1103	660.9694	0	461.9552	660.985
